"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
"1",0.585528817843856,1.67751179128875,-0.607841111552146,0.509892115828519,-1.04269095209994,-0.692472244437349,-0.34878037906766,-0.679037424830507,-1.48699094728763,-0.819630088633666,0.161277524711856,0.789240703032504,0.769160440127286,0.418730997784777,0.384754586231157,-0.272423942552875,-0.998268705370602,1.28854046054438,-0.287448764509145,0.991497364857968
"2",0.709466017509524,0.079474054662459,1.0762231379778,-0.715364266890828,-0.183948398620008,1.12469559755599,-1.02570070279424,-0.572389358492665,-2.20515186343618,1.37584259390591,0.531921384384241,-2.41681863657362,-1.06269991158377,0.241836160082882,-0.176415254538394,0.205786610982252,0.53310920744318,-0.5119900777512,0.0371771205076241,0.370960097130344
"3",-0.109303314681054,-0.856427496616939,-0.576425790799455,-0.405521535746077,0.179266746160588,0.174535138700626,-0.907426272151428,0.823248595866038,1.40595517240119,-0.298861551017416,-1.29790341663842,-0.435075908125875,-1.09658223322646,0.272668592012431,-1.49797640343505,-1.07919258072088,-1.30771470878048,-0.468063614374805,-1.34888322679432,0.724221064957805
"4",-0.453497173462763,-0.778777287144353,1.09862636353976,-0.0125211871068177,-0.668646764994632,-1.96780671462939,0.774606656625981,0.305888080893066,-2.33772651217076,0.20547019258547,1.24557829403791,-1.05918930273657,-0.192038110276558,0.0370262270509919,0.197917055657128,0.536850327944321,0.151245957853944,0.567039091049402,-0.764061295783575,-0.687285247071783
"5",0.605887455840394,-0.38093608425708,1.4073416884128,1.10088103759019,-1.00438650086313,-1.64427171677385,-0.949897924446895,-0.527773556653956,0.631479897743355,1.0029925228575,-0.991690500506682,-0.444114652433933,-0.711846946037117,-1.85681486566318,-0.294813503587536,-0.885718029345236,1.32478030093686,-1.31138822623765,0.445076727923774,-1.55714925760832
"6",-1.81795596770373,-1.89735833972576,0.0366561519655857,0.95737578909118,0.136780947200864,-0.109784747031928,-1.2430700749045,0.000212466128399189,-1.93433283910982,-1.25782590658222,-0.318193063210529,-0.761687287292059,-0.878393492259675,-2.19627814711657,0.499265583572761,-0.691419359902218,1.1566764572072,0.741779121088001,1.78749390962809,-1.06797837633769
"7",0.630098551068391,-0.0717709116878157,1.9239186287906,-0.550847682392798,0.833604508728087,-0.636719363603684,0.391552444574322,-0.0782511399822608,-0.596012300793732,-1.35418640470099,0.0506304384829577,0.0743638982179814,-0.926306021895376,-0.832725083578753,-0.976447908847395,0.633832278572317,-0.765979261915918,1.69194754538126,1.17776500574095,-1.15757875481766
"8",-0.276184105225216,-1.03086459149003,-1.25501875529392,-0.461619377624958,-0.95193416778452,-0.680279809401172,-0.736440028226906,-0.282173606328065,-2.26832733041541,2.3841137352261,-0.532092075475704,-0.987291128834086,-0.142859161634707,1.89718775665012,-1.04482115861814,-0.677410039325797,1.22025822029346,0.30085696969009,0.142406487349626,0.427897239730441
"9",-0.284159743943371,0.670695476490605,-1.19706410656688,0.451086495900639,1.23037122363484,0.362165675002313,1.0709571715366,0.767119908221421,1.19813262756549,0.535340653259648,-0.224284381329947,1.83477406895872,0.153566752618443,0.518838530263752,0.109481157802489,-2.77213629067098,0.511291207723503,-1.35401110677213,-1.02796840322276,0.35287842354712
"10",-0.919322002474128,-0.361287754939292,-1.49464423164416,-1.20021629561451,0.566149744039523,0.954589197472569,0.0734100002710054,0.749399175675714,-0.650624179180171,-0.769072784741063,0.180211070379516,-0.54116545430882,0.324643625004454,1.40084494317289,-0.232141978213573,1.83900194835868,1.5956850336867,0.074899923910398,-0.105012483271494,0.71181720810783
