"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
"1",0.657155180593623,0.594678419198878,-0.126496937392252,-1.43804268489641,-1.46858035718855,-1.30600713674683,-1.24801683728168,1.69863417875379,-0.068541401802479,1.32635135795477,-0.196237899371697,0.236877110842633,-1.61558425479533,0.294958561637454,1.29103868243826,0.681482351315988,1.05412586647756,1.59768289551371,1.04697307854018,0.178163022362537
"2",0.900683522033259,-1.23129379609579,0.13202325956889,-1.25461523004657,0.419921838024106,1.38821101902434,-0.306858377646839,-0.100534495007069,1.2805422834809,-0.813764299381194,-1.05296286797371,-0.0418647425259835,1.40721847800344,0.715791904892801,-0.245579706896766,-0.121584883747215,-0.945712056284279,0.508408129748261,-0.974996614351814,0.386993192329578
"3",0.632635202717623,-0.240044169091154,-0.0499161349432091,-0.597356144970349,1.54025510833028,-0.76409826238081,0.0569697205787096,-0.652963903502988,0.621473434703112,1.51981701127011,1.72436020307389,0.596819536623152,1.58744035221101,-0.211996698312864,0.966653701247773,0.12172749774294,0.263804047922382,-0.783919575283015,0.329449765375466,-0.908465076220672
"4",0.203313857063602,-0.0405500240880992,0.385450582662727,0.991785106183217,-0.262835654369907,0.028744950164574,-0.684395921696201,-0.142928774058542,-1.3199520489079,-1.64127374647807,-0.254625971870424,0.273069948289353,-0.17359405530864,0.192855238474906,1.20224190402735,-0.752507178814086,-0.36759709932372,-1.2940819676759,1.39625069551067,1.4199683039149
"5",0.426409476285667,1.47609732700639,-1.44439703609499,-1.01035448564857,-1.55796493157949,-0.133377080309267,0.651692277365542,0.808400197600134,1.13154830120412,1.41865400891524,0.570418546119254,-1.04942166131862,1.26376390335442,-0.837853013082577,1.08847191317082,0.26644653637421,-0.211982821637169,1.6953007068614,-1.07477696667854,0.873549220396816
"6",-1.59729247982019,1.62968331460295,-1.23398887638228,-0.493432287450775,0.865617171423315,-0.927678543947581,0.7376438646212,-0.0116530362091825,-1.68505574471821,-1.0846577969473,0.35620552936564,1.52853630853457,1.46145051799011,0.774707701601394,1.63563749005845,-0.597454969000742,1.44601627678971,1.4818097950484,0.910897784501524,-1.7262027602516
"7",0.508312066535125,0.152824119789811,-0.435357489072178,-0.263072009524172,-1.51228372496582,-1.50690128306685,-1.41444256809939,0.13530763198383,1.14338595567485,0.467397605697076,1.58608072028502,0.677316008687957,0.0800184522441516,-1.5751831123953,-0.0381509537402052,0.0374523976109948,0.312435560803968,0.117396364247641,-1.49665446989369,-1.15147281608474
"8",-0.471417257224143,-1.27088338807668,-0.900854099083117,1.14103601545328,-1.32327574139356,-0.664646123881502,-0.80997743322248,0.759890964807214,0.584777292124314,-0.333286060890181,1.67573556037676,-1.26654894127805,0.517608405255137,-1.2490971903217,0.46346602367592,0.137510864166913,-0.856288092459391,-1.27233495368487,1.07483949519699,-0.124513341409032
"9",0.113962575402637,-0.0361095652943129,0.58796030229913,1.6271829110507,0.351949802556814,0.677889961867357,-0.527266626384387,0.654250030585061,-1.56396951312184,1.35115448131268,1.34159112567128,-0.508894594943586,0.140620256580957,1.55005567084169,0.269264354062655,-0.257368120743967,0.171117659494181,-0.647794868825886,-1.35069712205143,-0.27714850854292
"10",-0.41979361044305,0.0906741970564253,-1.31889911046868,0.667067222695923,-1.21010210884135,-0.851434367632118,-1.65047033363633,0.279090750338815,0.25307505636188,-0.241594920870249,-0.90574576478231,-1.21839232364626,-0.967616963535454,-1.0064110820386,1.62876898483708,-1.25120808554807,-1.61966262792953,-1.42683390797948,1.3266936791309,0.299475019124686
